ID;TITLE;SENTIMENT;CATEGORY_DATA;len;CATEGORY_DATA_filtred
13053935;BitBoy Says It’s No Longer Guaranteed that Ripple Will Win SEC Lawsuit;NEGATIVE;['REGULATION', 'XRP', 'MARKET'];3;MARKET:REGULATION:XRP
3847764;Financial Gates Review: This broker offers a wide variety of assets and secure trading;POSITIVE;['TRADING', 'BUSINESS', 'SPONSORED'];3;TRADING:BUSINESS:SPONSORED
5294185;GBTC 'elevator to hell' sees Bitcoin spot price approach 100% premium;NEGATIVE;['BTC', 'TRADING'];2;TRADING:BTC
10967353;Where USDT, USDC, BUSD stand as stablecoin race accelerates;POSITIVE;['USDT', 'MARKET', 'ALTCOIN'];3;MARKET:ALTCOIN
1117635;China Cracks Down on Crypto-Related Activities on Internet;NEGATIVE;['ASIA', 'BTC'];2;BTC:ASIA
12557018;PEPE Price Will Eventually Collapse Dropping To “ZERO” – Predicts Top Analyst;NEGATIVE;['TRADING', 'ALTCOIN', 'DOGE', 'SHIB'];4;TRADING:ALTCOIN:SHIB
12532480;Pepe coin’s rise inspired a series of scam tokens;NEGATIVE;['BUSINESS', 'ICO', 'MARKET'];3;MARKET:BUSINESS:ICO
12570443;DOGE Price Analysis for May 12;NEUTRAL;['DOGE', 'MARKET', 'TRADING'];3;TRADING:MARKET:DOGE
1356699;STEPN: Should investors aim for Lambo with GMT in their portfolio;NEUTRAL;['BUSINESS', 'MARKET', 'ALTCOIN', 'BLOCKCHAIN'];4;MARKET:BUSINESS:BLOCKCHAIN
14497490;Thailand Bans Crypto Exchanges from Offering Lending Services;NEGATIVE;['REGULATION', 'BUSINESS', 'ICO', 'ASIA', 'TRADING'];5;TRADING:BUSINESS:REGULATION
45793;India’s Goods and Services Tax Council considers a 28% tax on Bitcoin;NEGATIVE;['REGULATION', 'BTC'];2;BTC:REGULATION
47371;Joe Rogan: Bitcoin Is Now a Viable Currency and the Government Is Freaking Out;POSITIVE;['BTC', 'SPONSORED'];2;BTC:SPONSORED
15864507;Analyst Portfolio Tokens To Have – Algorand, VeChain, Pomerdoge;NEUTRAL;['ALGO', 'ICO', 'BUSINESS', 'SPONSORED'];4;BUSINESS:ICO:SPONSORED
12288303;Bybit joins crypto exchanges offering crypto lending services;NEUTRAL;['EXCHANGE', 'ICO'];2;EXCHANGE:ICO
13100129;Emerging Cryptocurrency Sparklo (SPRK) Poses Potential Threat To Tezos and KuCoin Token;NEGATIVE;['ICO', 'BLOCKCHAIN', 'SPONSORED', 'TECHNOLOGY', 'XTZ'];5;BLOCKCHAIN:ICO:SPONSORED
15566272;Price analysis 8/2: BTC, ETH, BNB, XRP, DOGE, ADA, SOL, MATIC, LTC, DOT;NEUTRAL;['BTC', 'ADA', 'DOGE', 'DOT', 'ETH'];5;BTC:ETH:ADA
12165149;Algorand (ALGO) Price Prediction 2025-2030: SEC’s action causes ALGO to…;NEGATIVE;['ALGO', 'REGULATION', 'ALTCOIN', 'BUSINESS', 'ICO'];5;BUSINESS:REGULATION:ICO
9934575;Top Altcoins Which May Recover From the Ongoing Bearish Trend;NEUTRAL;['ALTCOIN', 'TRADING', 'MARKET'];3;TRADING:MARKET:ALTCOIN
13821200;Why Binance tells staff not to talk about its offices;NEUTRAL;['EXCHANGE'];1;EXCHANGE
12825461;I asked ChatGPT about Cardano’s moves in 2023, the response was intriguing;NEUTRAL;['ADA', 'ALTCOIN', 'BTC', 'TRADING'];4;TRADING:BTC:ALTCOIN
4680705;Chiliz (CHZ) And Shiba Inu (SHIB) Holders More Pessimistic As Flasko (FLSK) Goes Up;NEGATIVE;['SHIB', 'TRADING', 'BUSINESS', 'SPONSORED'];4;TRADING:BUSINESS:SPONSORED
12558837;TMS Network (TMSN) Overcomes Stablecoin Issuance Challenges, Leaving BNB (BNB) and Solana (SOL) to Face their Big Issues;POSITIVE;['SOL', 'MARKET', 'SPONSORED'];3;MARKET:SPONSORED
9491453;Swiss Crypto Company Taurus Raises $65 Million From Credit Suisse, Other Banks;POSITIVE;['FIAT', 'MARKET'];2;MARKET:FIAT
14813815;The Transformation of Mining in the Cryptocurrency World;POSITIVE;['MINING', 'REGULATION', 'ICO', 'MARKET', 'SPONSORED'];5;MARKET:REGULATION:ICO
12772750;Investors can consider Tradecurve, AiDoge, and Uwerx tokens in 2023;POSITIVE;['BUSINESS', 'SPONSORED', 'ICO'];3;BUSINESS:ICO:SPONSORED
12756525;Best Twitter threads of the day – May 18th;NEUTRAL;['BLOCKCHAIN', 'WALLET'];2;BLOCKCHAIN
9374429;First Mover Asia: Binance BNB Token Plunges, Bitcoin Holds Near $21.8K Amid US Regulatory Uproar;NEUTRAL;['ASIA', 'BTC', 'EXCHANGE', 'ICO'];4;BTC:EXCHANGE:ICO
3208797;California State Kills Main Crypto Bill, Why?;NEUTRAL;['REGULATION', 'DOGE', 'MARKET', 'BLOCKCHAIN', 'BUSINESS', 'EXCHANGE', 'ICO'];7;MARKET:BUSINESS:EXCHANGE
6754199;Allnodes Releases Endpoint For Terra Classic DApps;NEUTRAL;['LUNC', 'BLOCKCHAIN', 'ETH', 'MARKET', 'MATIC'];5;MARKET:BLOCKCHAIN:ETH
13573781;Ripple Price Analysis: XRP could not reach $0.50 overnight, retracement to the upside today?;POSITIVE;['TRADING', 'XRP', 'MARKET'];3;TRADING:MARKET:XRP
4623658;Axie Infinity metrics predict this path for the future, but will AXS follow suit;NEUTRAL;['AXS', 'ALTCOIN', 'MARKET', 'TRADING'];4;TRADING:MARKET:ALTCOIN
11226531;Crypto Exchange OKX Eyes Expansion of Operations in Australia;POSITIVE;['EXCHANGE', 'ICO'];2;EXCHANGE:ICO
13910479;DAI surpasses BUSD to become the third-largest stablecoin;POSITIVE;['MARKET', 'EXCHANGE', 'LUNA'];3;MARKET:EXCHANGE
1107;BlockSec Announces Securing $8M In Seed Plus Funding Round;POSITIVE;['BLOCKCHAIN', 'BUSINESS', 'ICO', 'SOL'];4;BUSINESS:BLOCKCHAIN:ICO
3620789;"'Rick &#038; Morty' Creator’s Art Gobblers Renew Debate Over NFT Influencer Ethics";NEGATIVE;['ETH', 'EXCHANGE', 'TRADING'];3;TRADING:EXCHANGE:ETH
13125250;How To Explain Smart Contracts To Children;NEUTRAL;['BUSINESS', 'TECHNOLOGY'];2;BUSINESS:TECHNOLOGY
14252039;Google’s upcoming AI system threatens to steal ChatGPT’s thunder;POSITIVE;['OTHER'];1;OTHER
13574755;Ethereum price prediction: Ethereum retraces to $2,500, prepares to push above $3,000?;POSITIVE;['ETH', 'TRADING', 'MARKET'];3;TRADING:MARKET:ETH
3196558;California Gov. Newsom vetoes crypto licensing and regulatory framework;NEUTRAL;['OTHER'];1;OTHER
5426317;NYC Blockchain Community Evolution: 2023 and Beyond;NEUTRAL;['BLOCKCHAIN', 'TECHNOLOGY'];2;BLOCKCHAIN:TECHNOLOGY
13208602;Louis Vuitton To Debut New NFT Collection For Top Customers;POSITIVE;['BLOCKCHAIN', 'ICO', 'REGULATION', 'ASIA'];4;BLOCKCHAIN:REGULATION:ICO
13493962;"SafeMoon implements V2 upgrade, new wallet features; tokens dip";POSITIVE;['ICO', 'BTC', 'ETH', 'MARKET'];4;MARKET:BTC:ICO
14822945;Litecoin Becomes 10th-Largest Cryptocurrency, But Is There Still Room To Run?;POSITIVE;['LTC', 'TRADING', 'MARKET', 'ALTCOIN', 'BCH'];5;TRADING:MARKET:ALTCOIN
12750300;Did Satoshi Nakamoto Envision the NFT Era? Early JPEG Sale Suggests So;POSITIVE;['BTC', 'ICO', 'MARKET', 'SPONSORED'];4;MARKET:BTC:ICO
2736558;U.S Sanctions Some Iranians For Role in Ransomware Attacks;NEGATIVE;['BLOCKCHAIN', 'BUSINESS', 'REGULATION'];3;BUSINESS:BLOCKCHAIN:REGULATION
13770889;In Response to Hinman Docs, Ripple CEO Slams SEC’s “Politically-Motivated Overreach”;NEGATIVE;['XRP', 'REGULATION', 'ICO', 'MARKET'];4;MARKET:REGULATION:ICO
10443289;First Mover Asia: Bitcoin Hits 3-Week Low, Lingers Near $21.7K Amid Ongoing Inflation Concerns;NEGATIVE;['BTC', 'ASIA', 'CRV'];3;BTC:ASIA
6014114;Fluree Announces Peter Serenita as Advisory Board’s Inaugural Member;NEUTRAL;['BUSINESS'];1;BUSINESS
7405825;Gala Games tweets about partnership with The Rock, then deletes announcement;NEGATIVE;['ICO'];1;ICO
8512389;Elon Musk Wants Twitter Payments System to Accommodate Crypto: FT;POSITIVE;['BUSINESS'];1;BUSINESS
13534965;Swiss bank Bordier & Cie to offer crypto trading services to customers.;POSITIVE;['FIAT', 'TRADING'];2;TRADING:FIAT
16081006;Scaramucci's SkyBridge 'Strongly Disagrees' With Grayscale on Bitcoin ETF;NEUTRAL;['BTC', 'BUSINESS'];2;BTC:BUSINESS
12288256;Monero, Stellar, and Sparklo are at the top of investors watchlist;POSITIVE;['ICO', 'BLOCKCHAIN', 'BUSINESS', 'XLM', 'XMR'];5;BUSINESS:BLOCKCHAIN:ICO
13572007;AdaSwap, backed by Gal Gadot raises $2.6 million in funding;POSITIVE;['BLOCKCHAIN', 'BUSINESS', 'EXCHANGE', 'MINING'];4;BUSINESS:EXCHANGE:BLOCKCHAIN
13586181;LionBank Sets to Launch a Multi-Platform Exchange with Exciting Airdrop Campaign;NEUTRAL;['EXCHANGE', 'BUSINESS', 'ICO', 'SPONSORED'];4;BUSINESS:EXCHANGE:ICO
11395284;Analyzing BTC’s growth potential as metrics offer contrasting stories;NEUTRAL;['BTC', 'EXCHANGE', 'TRADING'];3;TRADING:BTC:EXCHANGE
13808542;DigiToads (TOADS) is the rising Phenomenon Sweeping the Crypto Market;POSITIVE;['MARKET', 'BUSINESS', 'SPONSORED'];3;MARKET:BUSINESS:SPONSORED
15382813;How AI-Driven DAOs Will Become Monopolies Boosting Ethereum, Asserts BitMEX Co-Founder Arthur Hayes;POSITIVE;['ETH', 'EXCHANGE'];2;EXCHANGE:ETH
14962654;Ripple’s Brad Garlinghouse Says Landmark Ruling Puts SEC in Check, Calls for Clear Rules of the Road for Crypto;POSITIVE;['XRP', 'REGULATION', 'EXCHANGE'];3;EXCHANGE:REGULATION:XRP
14278208;U.S. considers curbs on AI chip exports to China;NEGATIVE;['ASIA', 'TECHNOLOGY'];2;TECHNOLOGY:ASIA
3850255;Avraham Eisenberg Confirmed As Mango Markets Exploiter, Uniglo.io Safety Means These Actions Cannot Happen To The Platform;NEGATIVE;['MARKET', 'ICO', 'SPONSORED'];3;MARKET:ICO:SPONSORED
15246497;Privacy-Centric Ethereum Altcoin Could Get Boost From This Bullish Signal: Analytics Firm Santiment;POSITIVE;['ALTCOIN', 'BAT', 'TRADING', 'ETH', 'ICO'];5;TRADING:ICO:ETH
11106289;Most Buzz on Social Media in March 2023: Dogecoin (DOGE), RenQ Finance (RENQ), and Binance Coin (BNB);NEUTRAL;['DOGE', 'EXCHANGE', 'ICO', 'MARKET', 'SPONSORED'];5;MARKET:EXCHANGE:ICO
54003;Bitcoin Songsheet: How Fiat Debased Art;NEUTRAL;['FIAT', 'BTC'];2;BTC:FIAT
3850701;EU to Target Crypto Miners’ Power Usage as Union Relies Less on Russian Energy;NEUTRAL;['MINING'];1;MINING
55907;Ethereum derivatives data shows pro traders are bearish, but for how long?;NEGATIVE;['ETH', 'TRADING', 'MARKET'];3;TRADING:MARKET:ETH
12397391;SEC Awards Whistleblower a Record $279M: Details;POSITIVE;['REGULATION', 'BLOCKCHAIN', 'EXCHANGE'];3;EXCHANGE:BLOCKCHAIN:REGULATION
10944555;SkyBridge Capital CEO Anthony Scaramucci Says SEC Should Be Kept in Check With New Pro-Crypto Initiatives;POSITIVE;['REGULATION', 'EXCHANGE'];2;EXCHANGE:REGULATION
9136846;Rocket Pool Hits $1B TVL on Ethereum Liquid Staking Market;POSITIVE;['ETH', 'MARKET', 'ICO'];3;MARKET:ICO:ETH
12394747;Miles Deutscher Shares Ultimate Guide To Investing In Meme Coins;NEUTRAL;['ALTCOIN', 'BUSINESS', 'MARKET'];3;MARKET:BUSINESS:ALTCOIN
1114355;Tether also confirms its throwing weight behind the post-Merge Ethereum;POSITIVE;['USDT', 'ETH'];2;ETH
14361638;UK’s New Financial Law to Regulate Crypto, Includes Provisions for 'Crypto Hub';POSITIVE;['REGULATION', 'MARKET'];2;MARKET:REGULATION
11300426;Novogratz on Operation Choke Point 2.0 and the Future of Crypto in America;NEGATIVE;['BTC', 'REGULATION'];2;BTC:REGULATION
33693;Ethiopian Central Bank: Business Transactions Using Bitcoin Are “Illegal”;NEGATIVE;['BUSINESS', 'BTC', 'FIAT'];3;BTC:BUSINESS:FIAT
28063;"Dogecoin Faces Buying Pressure From Whales; Large Transactions Jump 68%";NEUTRAL;['DOGE'];1;DOGE
36924;LUNA Plummeted 99% and YFII Dumped 70% in One Day, Here’s the Right Way to Invest in Cryptocurrency;NEGATIVE;['LUNA', 'MARKET', 'SPONSORED', 'TRADING'];4;TRADING:MARKET:SPONSORED
12888221;Bitcoin becomes second-largest NFT chain by volume;NEUTRAL;['BTC', 'ETH', 'ICO', 'MATIC', 'SOL'];5;BTC:ICO:ETH
12875840;Analyst Says He’s Hesitant To Accumulate Crypto Following Memecoin Hype, Updates His Forecast for BTC;NEGATIVE;['BTC', 'TRADING', 'ALTCOIN', 'ICO'];4;TRADING:BTC:ICO
15024524;Coinbase Dumps 11% as ARK Invest Books $91 Million Profit;NEUTRAL;['BUSINESS', 'MARKET', 'TRADING'];3;TRADING:MARKET:BUSINESS
13574082;Dogecoin price analysis: Dogecoin still consolidates above $0.23, prepares to spike lower?;NEGATIVE;['DOGE', 'MARKET', 'TRADING'];3;TRADING:MARKET:DOGE
27189;Cardano (ADA) Moved Upwards After Consolidation, What To Expect Next?;POSITIVE;['ADA', 'TRADING', 'MARKET', 'ALTCOIN'];4;TRADING:MARKET:ALTCOIN
16066653;These Altcoins Soar While Bitcoin Pushes Above $29K: Market Watch;POSITIVE;['ALTCOIN', 'BTC', 'MARKET'];3;MARKET:BTC:ALTCOIN
29209;Ethereum's Vitalik Buterin says cryptos likely won't replace fiat money;NEUTRAL;['ETH', 'FIAT', 'BLOCKCHAIN', 'ICO', 'REGULATION'];5;BLOCKCHAIN:REGULATION:ICO
10466127;Shiba Inu Lead Developer Warns Against FUD as Shibarium Launch Approaches;NEUTRAL;['SHIB', 'MARKET'];2;MARKET:SHIB
15936986;Senator Lummis Stands by Coinbase: Supports Dismissal Motion Against SEC;POSITIVE;['REGULATION'];1;REGULATION
10831941;Stablecoin Supply Plummets After Depegging Event: $7.4B Dollar-Pegged Tokens Withdrawn From Circulation;NEGATIVE;['USDT', 'ALTCOIN', 'BUSINESS', 'EXCHANGE', 'ICO'];5;BUSINESS:EXCHANGE:ICO
11620587;Etherean Stakers Get Ready to Exit;NEUTRAL;['ETH', 'SPONSORED'];2;ETH:SPONSORED
37768;Elon Musk-Driven Dogecoin Price Spike Lasts 23 Seconds;NEGATIVE;['DOGE', 'TRADING'];2;TRADING:DOGE
44010;Why Some Countries Are Excluding NFTs from Their Crypto Bills;NEUTRAL;['ICO', 'BTC', 'ETH', 'ASIA', 'BLOCKCHAIN'];5;BTC:BLOCKCHAIN:ICO
14397699;Polygon Responds To SEC On The Back Of High Crypto Price Volatility;NEUTRAL;['XRP', 'REGULATION', 'MATIC', 'ICO', 'EXCHANGE', 'MARKET'];6;MARKET:EXCHANGE:REGULATION
13796835;Shiba Inu (SHIB)Price To Spark 2021 Like Rally Again, Here’s Why;POSITIVE;['SHIB', 'TRADING', 'ALTCOIN'];3;TRADING:ALTCOIN:SHIB
6594085;Solana’s (SOL) Days Are Numbered, Says Entrepreneur David Gokhshtein;NEGATIVE;['SOL', 'ALTCOIN'];2;ALTCOIN
52313;NFTs: How To Use Fundamentals to Assess Value;POSITIVE;['TRADING'];1;TRADING
14462054;Cardano’s Web3 Wallets: Pioneering Financial Inclusion in Emerging Markets;POSITIVE;['ADA', 'MARKET', 'BLOCKCHAIN', 'TECHNOLOGY'];4;MARKET:BLOCKCHAIN:TECHNOLOGY
13804167;XRP Price Analysis for June 14;NEUTRAL;['XRP', 'MARKET', 'TRADING'];3;TRADING:MARKET:XRP
14680593;Solana’s impressive run-up could come to an end soon because of…;NEGATIVE;['SOL', 'ALTCOIN'];2;ALTCOIN
10907009;Cipher Mining promotes COO, legal chief to co-president roles;NEUTRAL;['MINING', 'REGULATION'];2;REGULATION:MINING
12545071;IRS files $44 billion worth of tax claims against FTX;NEGATIVE;['REGULATION', 'BUSINESS', 'EXCHANGE'];3;BUSINESS:EXCHANGE:REGULATION
14496184;Joe Rogan Meme Coin Blasts Up 20,000% and Crypto Experts Say Thug Life Token is the Next Best Low Cap Gem – Less Than 13 Days Left;POSITIVE;['ICO', 'TRADING', 'UNI'];3;TRADING:ICO
13571983;Satcoin aims to pioneer DeFi and traditional finance combination;POSITIVE;['BLOCKCHAIN', 'BTC'];2;BTC:BLOCKCHAIN
13496721;Bitcoin Rockets Again to Over $46K, Is It Getting to The Moon or Further?;POSITIVE;['BTC', 'ETH'];2;BTC:ETH
13557097;You Can Use Bitcoin ($BTC) and Ethereum ($ETH) to Buy a Super Rare Black Diamond That May Be From Outer Space;POSITIVE;['BTC', 'ETH', 'ALTCOIN', 'USDT'];4;BTC:ETH:ALTCOIN
12590223;Mind the Meme: Big Eyes Coin All Set to Take Over the Memecoin Market with Others!;NEUTRAL;['MARKET', 'SPONSORED'];2;MARKET:SPONSORED
11372337;Shiba Inu (SHIB) Flashes 2 Key Signs an Uptrend is Underway: Details;POSITIVE;['SHIB', 'ICO'];2;ICO:SHIB
14312457;1.5 Billion DOGE Transferred Between Anon Wallets As Price Drops 3.75%;NEGATIVE;['DOGE', 'TRADING'];2;TRADING:DOGE
14276876;HKVAC’s Virtual Asset Index Excludes Top Cryptocurrencies;NEUTRAL;['MARKET', 'ASIA', 'AVAX', 'ETC', 'FTM'];5;MARKET:ASIA
3853596;Coinbase Commences Partnership With Signature Bank to Provide Real Time Settlement via Signet™;POSITIVE;['FIAT', 'BLOCKCHAIN'];2;BLOCKCHAIN:FIAT
13832224;"NFT activity is down over 90%; will DigiToads spark demand?";NEUTRAL;['BLOCKCHAIN', 'ICO'];2;BLOCKCHAIN:ICO
13670874;How are Smart Contracts Important to Business Ecosystems?;NEUTRAL;['BUSINESS', 'BLOCKCHAIN', 'TECHNOLOGY'];3;BUSINESS:BLOCKCHAIN:TECHNOLOGY
13904266;Bob Ras on the Future of the Bitcoin Price;NEUTRAL;['BTC', 'TRADING', 'BLOCKCHAIN', 'WALLET'];4;TRADING:BTC:BLOCKCHAIN
10377832;Thailand Shuns $1 Billion Revenue Stream To Introduce Crypto Tax Exemption;NEUTRAL;['REGULATION', 'BUSINESS', 'ICO'];3;BUSINESS:REGULATION:ICO
13493892;HIVE Blockchain mines 6,280 ether, 600 bitcoins in fiscal Q3;POSITIVE;['BLOCKCHAIN', 'BTC', 'ETH', 'MINING'];4;BTC:BLOCKCHAIN:ETH
15285071;CyberKongz Will Mint New Genkai NFTs on Ronin, New Game Is in Development;POSITIVE;['AXS', 'ETH', 'BLOCKCHAIN', 'ICO', 'MARKET'];5;MARKET:BLOCKCHAIN:ICO
1641909;$73M Stolen Money Laundered by Ronin Bridge Hackers Using ChipMixer;NEGATIVE;['BTC', 'BLOCKCHAIN', 'ETH', 'EXCHANGE', 'REGULATION', 'AXS'];6;BTC:EXCHANGE:BLOCKCHAIN
42814;Onchain Analysis Report Says Terra’s Bitcoin Reserves Were Sent to Binance and Gemini;NEUTRAL;['LUNA', 'BTC', 'BLOCKCHAIN', 'ETH', 'EXCHANGE'];5;BTC:EXCHANGE:BLOCKCHAIN
5959680;For the First Time in Four Years, These Ethereum Whales Transfer Over $27M Worth of ETH;NEUTRAL;['ETH', 'EXCHANGE', 'ICO'];3;EXCHANGE:ICO:ETH
11262168;SOL’s Bear Reign Persist: Is there a Potential for Trend Reversal?;NEGATIVE;['SOL', 'TRADING'];2;TRADING
13557666;Eligible $XRP Holders on Binance Will Receive Songbird ($SGB) Tokens via an Airdrop;POSITIVE;['EXCHANGE', 'XRP', 'ICO', 'BLOCKCHAIN'];4;EXCHANGE:BLOCKCHAIN:ICO
6309400;Blockware sued over alleged misrepresentation of miners’ performance;NEGATIVE;['MINING', 'REGULATION'];2;REGULATION:MINING
10905160;Hong Kong’s Crypto Hub Dream Realized as 80 Firms Plan Entry into City;POSITIVE;['ASIA', 'BLOCKCHAIN'];2;BLOCKCHAIN:ASIA
6241136;North Korean Hackers Have Stolen $1.2 Billion in Crypto Funds Since 2017, Says South Korea;NEGATIVE;['ASIA'];1;ASIA
11418913;Elon Musk’s Dogecoin hype draws attention to mysterious wallet that once held $24 billion;NEUTRAL;['DOGE', 'BTC', 'ETH', 'MARKET', 'TECHNOLOGY'];5;MARKET:BTC:ETH
13495438;Bitcoin tumbles below $40K, Ether slides under $3K;NEGATIVE;['BTC', 'ASIA', 'BLOCKCHAIN', 'ETH', 'FIAT'];5;BTC:BLOCKCHAIN:ETH
1000305;Flow Price Jumps 100% After Meta Announced To Partner With FLOW For Its NFT Support;POSITIVE;['TRADING', 'LUNA', 'ALTCOIN', 'BLOCKCHAIN'];4;TRADING:BLOCKCHAIN:ALTCOIN
10217174;Ripple (XRP) Price Prediction 2025-2030: XRP rises 21.90%, what’s fueling it?;NEUTRAL;['XRP', 'ALTCOIN', 'EXCHANGE', 'TRADING'];4;TRADING:EXCHANGE:ALTCOIN
12644470;Zimbabwe sells millions of gold-backed crypto tokens despite IMF warning;POSITIVE;['FIAT', 'ICO'];2;ICO:FIAT
15278275;Crypto Twitter marks Worldcoin as ‘evil’ project;NEGATIVE;['ALTCOIN', 'ICO'];2;ICO:ALTCOIN
12928864;Ripple President Comments on the Unsealing of Hinman’s Docs;POSITIVE;['XRP', 'REGULATION', 'MARKET'];3;MARKET:REGULATION:XRP
13125933;Bitcoin miners celebrate as U.S. drops controversial Bitcoin tax proposal;POSITIVE;['REGULATION', 'BTC', 'MINING'];3;BTC:REGULATION:MINING
13778181;Bitcoin Infrastructure Firm Blockstream to Unveil Its Long-Awaited Mining Rig in 3Q of 2024;NEUTRAL;['BTC', 'MINING', 'BUSINESS', 'ICO', 'TECHNOLOGY'];5;BTC:BUSINESS:ICO
3851865;Bad Inflation Reports Fail To Push Market Down Further, Oryen Network Launch Likely Perfect Timing;NEGATIVE;['MARKET', 'BUSINESS', 'SPONSORED'];3;MARKET:BUSINESS:SPONSORED
15467163;Ethereum and Polygon stumble as OpenSea sales volume declines;NEGATIVE;['ETH', 'MATIC', 'BLOCKCHAIN', 'MARKET'];4;MARKET:BLOCKCHAIN:ETH
13493794;Riot Blockchain mines 425 bitcoins in December, surging 334% Y/Y;POSITIVE;['BLOCKCHAIN', 'BTC', 'BUSINESS'];3;BTC:BUSINESS:BLOCKCHAIN
10479439;Bitcoin Bounces at $20,000 As Biden Administration Fights 50 Million American Citizens Who Own Cryptocurrency;NEGATIVE;['BTC', 'REGULATION'];2;BTC:REGULATION
12519582;Marathon Digital Subpoenaed By SEC Over Potential Securities Laws Violation;NEGATIVE;['MINING', 'REGULATION', 'BTC'];3;BTC:REGULATION:MINING
5617908;Terra Classic [LUNC] investors have a few reasons to celebrate the new year;NEUTRAL;['LUNC', 'ALTCOIN', 'BUSINESS', 'MARKET', 'SPONSORED'];5;MARKET:BUSINESS:ALTCOIN
12502839;Shiba Inu Token Price Drops Amid Selling Pressure: What’s Next?;NEGATIVE;['SHIB', 'ICO', 'TRADING'];3;TRADING:ICO:SHIB
3042659;El Salvador to Launch New Offering in 8 Weeks, Buys Back $565M Worth of Bonds;NEUTRAL;['ICO', 'REGULATION'];2;REGULATION:ICO
11721606;BNB Chain executes hard fork upgrade- Here’s everything you need to know;NEUTRAL;['ALTCOIN', 'EXCHANGE'];2;EXCHANGE:ALTCOIN
34938;Warner Bros. and Nifty’s to Launch Looney Tunes Story Bolstered by NFTs;POSITIVE;['BLOCKCHAIN', 'ICO'];2;BLOCKCHAIN:ICO
11172293;Ripple CTO Mocks SEC and CFTC Regulation Updates;NEGATIVE;['REGULATION', 'XRP', 'TRADING'];3;TRADING:REGULATION:XRP
24871;BlockFi Company Intelligence;NEUTRAL;['REGULATION', 'TRADING', 'XRP'];3;TRADING:REGULATION:XRP
14425860;I asked ChatGPT about Shiba Inu, it predicted its value to reach $1 by December;POSITIVE;['SHIB', 'ALTCOIN', 'TRADING'];3;TRADING:ALTCOIN:SHIB
2905827;Market Concerns Cause Crypto Market Cap to Fall Below $950 Billion;NEGATIVE;['MARKET', 'TRADING'];2;TRADING:MARKET
1760513;Zipmex requests meetings with Thai Authorities, investors to discuss…;NEUTRAL;['EXCHANGE', 'BUSINESS', 'ASIA', 'REGULATION'];4;BUSINESS:EXCHANGE:REGULATION
49550;TRON Defines the Spend for its $1,111,111,111 Ecosystem Fund;NEUTRAL;['BLOCKCHAIN', 'BUSINESS', 'ETH', 'SPONSORED', 'TECHNOLOGY'];5;BUSINESS:BLOCKCHAIN:ETH
13064489;EU officials sign Markets in Crypto-Assets framework into law;NEUTRAL;['REGULATION', 'MARKET'];2;MARKET:REGULATION
12467094;Estonia squeezes out 400 crypto firms after new laws;NEGATIVE;['BUSINESS'];1;BUSINESS
1915463;Don’t be late! 5000APL tier Mining Pool Reward has run out already, AMAX#1 Mining Pool is releasing an urgent call;NEUTRAL;['MINING', 'BLOCKCHAIN', 'BUSINESS', 'SPONSORED'];4;BUSINESS:BLOCKCHAIN:SPONSORED
12373967;Price analysis 5/5: BTC, ETH, BNB, XRP, ADA, DOGE, MATIC, SOL, DOT, LTC;POSITIVE;['BTC', 'ADA', 'DOGE', 'DOT', 'ETH'];5;BTC:ETH:ADA
13498365;How Is Cryptocurrency Gamifying the Financial Markets as We Enter 2022?;POSITIVE;['MARKET', 'BUSINESS'];2;MARKET:BUSINESS
15789364;The Future of Ethereum Competitors: Bloomberg Analyst Reveals Which Altcoins Will Die;NEUTRAL;['ALTCOIN', 'ETH', 'MARKET'];3;MARKET:ETH:ALTCOIN
12159284;Argo Blockchain Slumps to Full-Year Loss on Bitcoin Price Slide;NEUTRAL;['MINING', 'BLOCKCHAIN', 'BTC', 'TRADING'];4;TRADING:BTC:BLOCKCHAIN
10366168;Polygon Price Analysis & Prediction (Mar 6th) – MATIC Looks For Rebound Level, Can This Wedge Provides Support?;NEUTRAL;['MATIC', 'TRADING', 'MARKET'];3;TRADING:MARKET
1172614;CryptoPunks Trading Volume Soars 25% Overnight;POSITIVE;['TRADING'];1;TRADING
1131340;Ethereum takes top trending crypto spot as Merge nears, Tornado Cash follows;POSITIVE;['ETH', 'BTC', 'ICO', 'LUNC'];4;BTC:ICO:ETH
12518760;Coinbase Says UAE Is Important Strategic Hub for Crypto Exchange’s Global Operations;POSITIVE;['EXCHANGE', 'BLOCKCHAIN'];2;EXCHANGE:BLOCKCHAIN
